model,dataset,db_id,question_id,complexity,question,ground_truth_sql,generated_sql,gt_exec_success,pred_exec_success_pg,pred_exec_success_sqlite,is_correct,generation_time,cpu_proc_percent,cpu_system_percent,ram_proc_rss_mb,ram_system_percent,gpu_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent,total_runtime_s,peak_ram_rss_mb,peak_cpu_percent_process,peak_gpu_vram_allocated_mb,peak_gpu_vram_reserved_mb,cpu_ram_available,gpu_available
TinyLlama,geography,geography,geography_407,Easy,what is the length of the mississippi river,SELECT DISTINCT RIVERalias0.LENGTH FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = 'mississippi' ;,"SELECT river_name, length FROM river
WHERE river_name = 'mississippi';",True,True,True,False,2.8031,49.8782,54.5,3982.4531,41.5,41.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_827,Extra Hard,what is the capital of the largest state,SELECT STATEalias0.CAPITAL FROM STATE AS STATEalias0 WHERE STATEalias0.AREA = ( SELECT MAX( STATEalias1.AREA ) FROM STATE AS STATEalias1 ) ;,"SELECT state_name, population, area, country_name, capital, density
FROM state
WHERE state_name = 'Alaska';",True,True,True,False,3.7202,48.7444,94.5,3982.4531,41.5,45.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_661,Extra Hard,what is the smallest state in the usa,SELECT STATEalias0.STATE_NAME FROM STATE AS STATEalias0 WHERE STATEalias0.AREA = ( SELECT MIN( STATEalias1.AREA ) FROM STATE AS STATEalias1 ) ;,"SELECT state_name
FROM state
WHERE population < 1000000;",True,True,True,False,1.3416,49.7962,53.3,3982.4531,41.5,46.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_525,Easy,what is the major cities in montana,SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = 'montana' ;,"SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON highlow.state_name =",True,False,False,False,2.8153,49.9976,53.1,3982.4531,41.5,52.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_444,Extra Hard,how many people live in the capital of georgia,SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ( SELECT STATEalias0.CAPITAL FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME = 'georgia' ) ;,SELECT COUNT(*) AS population FROM state WHERE state_name = 'georgia';,True,True,True,False,2.945,49.5205,60.3,3982.4531,41.5,32.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_701,Extra Hard,what states border the state with the most major cities,"SELECT BORDER_INFOalias0.BORDER FROM BORDER_INFO AS BORDER_INFOalias0 WHERE BORDER_INFOalias0.STATE_NAME IN ( SELECT DERIVED_TABLEalias0.STATE_NAME FROM ( SELECT CITYalias0.STATE_NAME , COUNT( 1 ) AS DERIVED_FIELDalias0 FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 GROUP BY CITYalias0.STATE_NAME ) AS DERIVED_TABLEalias0 WHERE DERIVED_TABLEalias0.DERIVED_FIELDalias0 = ( SELECT MAX( DERIVED_TABLEalias1.DERIVED_FIELDalias1 ) FROM ( SELECT COUNT( 1 ) AS DERIVED_FIELDalias1 FROM CITY AS CITYalias1 WHERE CITYalias1.POPULATION > 150000 GROUP BY CITYalias1.STATE_NAME ) AS DERIVED_TABLEalias1 ) ) ;","SELECT state_name, COUNT(*) AS num_cities
FROM border_info
GROUP BY state_name
ORDER BY num_cities DESC
LIMIT 1;",True,True,True,False,3.6139,48.9209,91.2,3982.4531,41.6,47.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_551,Extra Hard,whats the largest city,SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 ) ;,"SELECT TOP 1 city_name
FROM city
ORDER BY population DESC
LIMIT 1;",True,False,False,False,2.5253,49.9272,54.4,3982.4531,41.6,49.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_653,Extra Hard,what is the smallest state bordering wyoming,SELECT STATEalias0.STATE_NAME FROM STATE AS STATEalias0 WHERE STATEalias0.AREA = ( SELECT MIN( STATEalias1.AREA ) FROM STATE AS STATEalias1 WHERE STATEalias1.STATE_NAME IN ( SELECT BORDER_INFOalias0.BORDER FROM BORDER_INFO AS BORDER_INFOalias0 WHERE BORDER_INFOalias0.STATE_NAME = 'wyoming' ) ) AND STATEalias0.STATE_NAME IN ( SELECT BORDER_INFOalias1.BORDER FROM BORDER_INFO AS BORDER_INFOalias1 WHERE BORDER_INFOalias1.STATE_NAME = 'wyoming' ) ;,"SELECT state_name, border
FROM border_info
WHERE state_name = 'Wyoming';",True,True,True,False,1.4228,49.777,54.1,3982.4531,41.6,42.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_682,Extra Hard,what state contains the highest point of those the colorado river traverses,SELECT HIGHLOWalias0.STATE_NAME FROM HIGHLOW AS HIGHLOWalias0 WHERE HIGHLOWalias0.HIGHEST_ELEVATION = ( SELECT MAX( HIGHLOWalias1.HIGHEST_ELEVATION ) FROM HIGHLOW AS HIGHLOWalias1 WHERE HIGHLOWalias1.STATE_NAME IN ( SELECT RIVERalias0.TRAVERSE FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = 'colorado' ) ) ;,"SELECT state_name, highest_point
FROM highlow
WHERE state_name = 'Colorado'
ORDER BY highest_point ASC;",True,True,True,False,2.8684,49.4442,58.8,3982.4531,41.5,32.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_610,Extra Hard,what is the longest river in the state with the most major cities,SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE = ( SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 GROUP BY CITYalias0.STATE_NAME ORDER BY COUNT( CITYalias0.CITY_NAME ) DESC LIMIT 1 ) ORDER BY RIVERalias0.LENGTH DESC LIMIT 1 ;,"SELECT state_name,
       MAX(length) AS max_length,
       MAX(population) AS max_population,
       MAX(area) AS max_area,
       MAX(capital) AS max_capital,
       MAX(density) AS max_density
FROM (
  SELECT state_name,
         city.city_name,
         city.population,
         city.area,",True,False,False,False,3.5698,49.2925,75.9,3982.4531,41.3,52.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_497,Easy,what is the capital of michigan,SELECT STATEalias0.CAPITAL FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME = 'michigan' ;,"SELECT state_name, capital, density
FROM state
WHERE state_name = 'Michigan';",True,True,True,False,2.7671,49.9834,53.2,3982.4531,41.3,47.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_533,Easy,what are the population densities of each us state,SELECT STATEalias0.DENSITY FROM STATE AS STATEalias0 ;,"SELECT state_name, population, density
FROM state
ORDER BY density DESC;",True,True,True,False,2.7571,49.7994,52.6,3982.4531,41.3,47.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_684,Extra Hard,which state 's capital city is the largest,"SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 , STATE AS STATEalias0 WHERE STATEalias0.CAPITAL = CITYalias1.CITY_NAME ) ;","SELECT state_name,
       population,
       area,
       country_name,
       capital,
       density
FROM state
WHERE population > (SELECT MAX(population)
                   FROM state
                   WHERE state_name = 'Alabama');",True,True,True,False,3.3861,48.8214,86.0,3982.4531,41.4,37.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_429,Easy,how many people live in minneapolis minnesota,SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = 'minneapolis' AND CITYalias0.STATE_NAME = 'minnesota' ;,SELECT COUNT(*) AS population FROM city;,True,True,True,False,3.1218,48.6309,67.9,3982.4531,41.4,48.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_383,Easy,what is the highest point in delaware,SELECT HIGHLOWalias0.HIGHEST_POINT FROM HIGHLOW AS HIGHLOWalias0 WHERE HIGHLOWalias0.STATE_NAME = 'delaware' ;,"SELECT state_name, highest_point
FROM state
WHERE state_name = 'Delaware';",True,False,False,False,2.7446,50.0032,53.1,3982.4531,41.4,46.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_522,Easy,what are the major cities in wyoming,SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = 'wyoming' ;,"SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON highlow.state_name =",True,False,False,False,3.0349,49.0898,77.7,3982.4531,41.6,53.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_32,Easy,what is the area of ohio,SELECT STATEalias0.AREA FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME = 'ohio' ;,"SELECT state_name, population, area
FROM state
WHERE state_name = 'ohio';",True,True,True,False,2.8041,49.8518,54.8,3982.4531,41.6,43.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_772,Easy,how many states have a city called rochester,SELECT COUNT( CITYalias0.STATE_NAME ) FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = 'rochester' ;,"Example 2:

Question:
given the following table schema:",True,False,False,False,2.7622,49.9011,53.7,3982.4531,41.6,49.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_660,Extra Hard,which state is the smallest,SELECT STATEalias0.STATE_NAME FROM STATE AS STATEalias0 WHERE STATEalias0.AREA = ( SELECT MIN( STATEalias1.AREA ) FROM STATE AS STATEalias1 ) ;,"SELECT state_name
FROM state
WHERE population < 1000000;",True,True,True,False,1.528,48.9948,78.3,3982.4531,41.6,35.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_185,Easy,what states border alaska,SELECT BORDER_INFOalias0.BORDER FROM BORDER_INFO AS BORDER_INFOalias0 WHERE BORDER_INFOalias0.STATE_NAME = 'alaska' ;,"SELECT state_name
FROM border_info
WHERE state_name = 'Alaska';",True,True,True,True,3.47,49.0875,87.5,3982.4531,41.6,47.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_743,Extra Hard,how many rivers do not traverse the state with the capital albany,SELECT COUNT( DISTINCT RIVERalias0.RIVER_NAME ) FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME NOT IN ( SELECT RIVERalias1.RIVER_NAME FROM RIVER AS RIVERalias1 WHERE RIVERalias1.TRAVERSE IN ( SELECT STATEalias0.STATE_NAME FROM STATE AS STATEalias0 WHERE STATEalias0.CAPITAL = 'albany' ) ) ;,"SELECT state_name, COUNT(*) AS num_rivers
FROM river
GROUP BY state_name
HAVING COUNT(*) > 1
ORDER BY num_rivers DESC;",True,False,False,False,2.5423,49.923,53.9,3982.4531,41.6,52.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_84,Easy,what is the population of south dakota,SELECT STATEalias0.POPULATION FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME = 'south dakota' ;,"SELECT state_name, population FROM state WHERE state_name = 'South Dakota';",True,True,True,False,1.861,50.1564,52.9,3982.4531,41.6,46.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_498,Easy,what is the capital of hawaii,SELECT STATEalias0.CAPITAL FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME = 'hawaii' ;,"SELECT state_name, capital FROM state WHERE state_name = 'hawaii';",True,True,True,False,3.1273,49.0273,73.1,3982.4531,41.7,32.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_673,Extra Hard,what rivers are in states that border texas,SELECT RIVERalias0.RIVER_NAME FROM RIVER AS RIVERalias0 WHERE RIVERalias0.TRAVERSE IN ( SELECT BORDER_INFOalias0.BORDER FROM BORDER_INFO AS BORDER_INFOalias0 WHERE BORDER_INFOalias0.STATE_NAME = 'texas' ) ;,"SELECT state_name,
       border
FROM border_info
WHERE state_name IN (
  SELECT state_name
  FROM city
  JOIN highlow ON city.state_name = highlow.state_name
  JOIN lake ON highlow.state_name = lake.state_name
  JOIN mountain ON highlow.state_name = mountain.state_name
  JOIN river ON highlow.state_name = river.",True,False,False,False,3.4403,49.4444,69.1,3982.4531,41.5,54.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_268,Easy,where is houston,SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = 'houston' ;,"SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON city.state_name = state",True,False,False,False,2.8261,49.9372,53.5,3982.4531,41.5,52.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_174,Easy,what states border indiana,SELECT BORDER_INFOalias0.BORDER FROM BORDER_INFO AS BORDER_INFOalias0 WHERE BORDER_INFOalias0.STATE_NAME = 'indiana' ;,"SELECT state_name, border
FROM border_info
WHERE state_name = 'IN'
ORDER BY border ASC;",True,True,True,False,3.8019,48.3524,95.8,3982.418,41.5,38.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_342,Extra Hard,what is the state with the largest area,SELECT STATEalias0.STATE_NAME FROM STATE AS STATEalias0 WHERE STATEalias0.AREA = ( SELECT MAX( STATEalias1.AREA ) FROM STATE AS STATEalias1 ) ;,"SELECT state_name, area
FROM state
WHERE area > (SELECT MAX(area) FROM state);",True,True,True,False,2.7708,49.9246,53.2,3982.418,41.5,44.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_859,Medium,what state has the largest urban population,SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 GROUP BY CITYalias0.STATE_NAME ORDER BY SUM( CITYalias0.POPULATION ) DESC LIMIT 1 ;,"SELECT state_name, population, COUNT(*) AS total_population
FROM city
GROUP BY state_name
ORDER BY total_population DESC
LIMIT 1;",True,False,True,False,2.7433,49.8732,52.4,3982.418,41.5,48.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_567,Extra Hard,what is the capital of the state with the largest population density,SELECT DISTINCT STATEalias0.CAPITAL FROM STATE AS STATEalias0 WHERE STATEalias0.DENSITY = ( SELECT MAX( STATEalias1.DENSITY ) FROM STATE AS STATEalias1 ) ;,"SELECT state_name, population, area, country_name, capital, density
FROM state
WHERE density > 1000;",True,True,True,False,2.862,49.887,55.1,3982.418,41.5,47.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_400,Easy,what is the elevation of the highest point in the usa,SELECT MAX( HIGHLOWalias0.HIGHEST_ELEVATION ) FROM HIGHLOW AS HIGHLOWalias0 ;,"SELECT state_name, highest_elevation
FROM highlow
WHERE state_name = 'Alaska';",True,True,True,False,2.0553,49.536,69.3,3982.418,41.5,36.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_75,Easy,how many people live in montana,SELECT STATEalias0.POPULATION FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME = 'montana' ;,SELECT COUNT(*) AS population FROM city;,True,True,True,False,3.474,48.8926,88.3,3982.418,41.5,45.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_740,Easy,which states have a major city named austin,SELECT CITYalias0.STATE_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = 'austin' AND CITYalias0.POPULATION > 150000 ;,"SELECT state_name
FROM city
WHERE city_name = 'austin';",True,True,True,True,2.7609,49.9185,52.8,3982.418,41.5,47.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_467,Extra Hard,how many states do not have rivers,SELECT COUNT( DISTINCT STATEalias0.STATE_NAME ) FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME NOT IN ( SELECT RIVERalias0.TRAVERSE FROM RIVER AS RIVERalias0 ) ;,"SELECT COUNT(*) FROM state
WHERE NOT EXISTS (
  SELECT 1 FROM river
  WHERE state_name = name
);",True,False,False,False,2.3385,49.9304,54.0,3982.418,41.5,48.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_396,Easy,what is the maximum elevation of san francisco,SELECT HIGHLOWalias0.HIGHEST_ELEVATION FROM HIGHLOW AS HIGHLOWalias0 WHERE HIGHLOWalias0.HIGHEST_POINT = 'san francisco' ;,"SELECT state_name, highest_elevation
FROM city
WHERE state_name = 'california'
ORDER BY highest_elevation DESC
LIMIT 1;",True,False,False,False,2.8623,48.7876,79.5,3982.418,41.5,47.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_586,Extra Hard,what is the highest point in the state with capital des moines,SELECT HIGHLOWalias0.HIGHEST_POINT FROM HIGHLOW AS HIGHLOWalias0 WHERE HIGHLOWalias0.STATE_NAME IN ( SELECT STATEalias0.STATE_NAME FROM STATE AS STATEalias0 WHERE STATEalias0.CAPITAL = 'des moines' ) ;,"SELECT state_name, highest_point
FROM highlow
WHERE state_name = 'Iowa'
ORDER BY highest_point ASC;",True,True,True,False,2.1524,49.865,55.0,3982.418,41.5,47.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_344,Extra Hard,what is the biggest state in continental us,SELECT STATEalias0.STATE_NAME FROM STATE AS STATEalias0 WHERE STATEalias0.AREA = ( SELECT MAX( STATEalias1.AREA ) FROM STATE AS STATEalias1 ) ;,"SELECT state_name, population, area, country_name, capital, density
FROM state
WHERE state_name = 'Alaska';",True,True,True,False,2.7594,50.1316,53.1,3982.418,41.5,47.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_16,Extra Hard,what is the largest city in minnesota by population,SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 WHERE CITYalias1.STATE_NAME = 'minnesota' ) AND CITYalias0.STATE_NAME = 'minnesota' ;,"SELECT city_name, population
FROM city
WHERE population > (SELECT MAX(population)
                   FROM city)
ORDER BY population DESC
LIMIT 1;",True,True,True,False,2.7403,49.9245,52.2,3982.418,41.5,46.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,geography,geography,geography_193,Easy,which states border texas,SELECT BORDER_INFOalias0.BORDER FROM BORDER_INFO AS BORDER_INFOalias0 WHERE BORDER_INFOalias0.STATE_NAME = 'texas' ;,"SELECT state_name, border
FROM border_info
WHERE state_name = 'Texas';",True,True,True,False,3.5868,48.0437,90.7,3982.418,41.5,29.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,custom,custom,custom_0,Easy,List all products in the Home category.,SELECT product_name FROM products WHERE category = 'Home',SELECT * FROM products WHERE category = 'Home';,True,True,True,False,2.7997,49.6908,61.2,3982.418,41.6,45.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,custom,custom,custom_1,Easy,What is the price of the product with ID 3?,SELECT price FROM products WHERE product_id = 3,"SELECT product_name, category, price, stock_quantity
FROM products
WHERE product_id = 3;",True,True,True,False,2.783,49.8721,53.5,3982.418,41.6,47.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,custom,custom,custom_2,Easy,How many customers live in London?,SELECT count(*) FROM customers WHERE city = 'London',SELECT COUNT(*) FROM customers WHERE city = 'London';,True,True,True,True,2.7375,50.1646,52.5,3982.418,41.6,48.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,custom,custom,custom_3,Easy,What is the price of the product with ID 4?,SELECT price FROM products WHERE product_id = 4,"SELECT product_name, category, price, stock_quantity
FROM products
WHERE product_id = 4;",True,True,True,False,3.2376,49.3602,76.3,3982.3828,41.5,33.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,custom,custom,custom_4,Easy,List all products in the Home category.,SELECT product_name FROM products WHERE category = 'Home',SELECT * FROM products WHERE category = 'Home';,True,True,True,False,3.3785,48.7935,80.9,3982.1367,41.5,47.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,custom,custom,custom_5,Easy,How many customers live in Tokyo?,SELECT count(*) FROM customers WHERE city = 'Tokyo',SELECT COUNT(*) FROM customers WHERE city = 'Tokyo';,True,True,True,True,2.7527,49.8821,52.5,3982.1367,41.5,48.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,custom,custom,custom_6,Easy,List all products in the Books category.,SELECT product_name FROM products WHERE category = 'Books',"SELECT product_name, category, price, stock_quantity
FROM products
WHERE category = 'Books';",True,True,True,False,2.8271,49.9849,55.4,3982.1367,41.6,47.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,custom,custom,custom_7,Easy,What is the price of the product with ID 8?,SELECT price FROM products WHERE product_id = 8,SELECT price FROM products WHERE product_id = 8;,True,True,True,True,2.76,49.9361,52.9,3982.1367,41.6,44.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,custom,custom,custom_8,Easy,How many customers live in Paris?,SELECT count(*) FROM customers WHERE city = 'Paris',SELECT COUNT(*) FROM customers WHERE city = 'Paris';,True,True,True,True,3.7343,48.6867,95.3,3982.1367,41.6,45.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,custom,custom,custom_9,Easy,What is the price of the product with ID 4?,SELECT price FROM products WHERE product_id = 4,"SELECT product_name, category, price, stock_quantity
FROM products
WHERE product_id = 4;",True,True,True,False,2.8055,50.023,54.2,3982.1367,41.6,45.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,custom,custom,custom_10,Easy,How many customers live in New York?,SELECT count(*) FROM customers WHERE city = 'New York',SELECT AVG(age) FROM customers;,True,False,False,False,2.8014,49.8983,53.5,3982.1367,41.6,49.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,custom,custom,custom_11,Easy,How many customers live in New York?,SELECT count(*) FROM customers WHERE city = 'New York',SELECT AVG(age) FROM customers;,True,False,False,False,3.2767,49.3256,78.4,3982.1367,41.5,49.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,custom,custom,custom_12,Easy,List all products in the Clothing category.,SELECT product_name FROM products WHERE category = 'Clothing',SELECT * FROM products WHERE category = 'Clothing';,True,True,True,False,2.7916,50.078,54.1,3982.1367,41.5,47.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,custom,custom,custom_13,Easy,What is the price of the product with ID 4?,SELECT price FROM products WHERE product_id = 4,"SELECT product_name, category, price, stock_quantity
FROM products
WHERE product_id = 4;",True,True,True,False,2.7637,49.8744,53.5,3982.1367,41.5,48.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,custom,custom,custom_14,Easy,What is the price of the product with ID 3?,SELECT price FROM products WHERE product_id = 3,"SELECT product_name, category, price, stock_quantity
FROM products
WHERE product_id = 3;",True,True,True,False,2.8675,49.6398,56.5,3981.6094,41.5,28.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,custom,custom,custom_15,Easy,How many customers live in Tokyo?,SELECT count(*) FROM customers WHERE city = 'Tokyo',SELECT COUNT(*) FROM customers WHERE city = 'Tokyo';,True,True,True,True,3.6694,48.5975,95.0,3981.6094,41.5,51.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,custom,custom,custom_16,Easy,What is the price of the product with ID 5?,SELECT price FROM products WHERE product_id = 5,"SELECT product_name, category, price, stock_quantity
FROM products
WHERE product_id = 5;",True,True,True,False,2.7401,49.7501,52.7,3981.6094,41.5,48.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,custom,custom,custom_17,Easy,How many customers live in Tokyo?,SELECT count(*) FROM customers WHERE city = 'Tokyo',SELECT COUNT(*) FROM customers WHERE city = 'Tokyo';,True,True,True,True,2.7528,49.8856,53.1,3981.6094,41.5,43.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
TinyLlama,custom,custom,custom_18,Easy,How many customers live in New York?,SELECT count(*) FROM customers WHERE city = 'New York',SELECT AVG(age) FROM customers;,True,False,False,False,2.8411,49.5947,69.7,3981.6094,41.6,37.0,4941.875,15360.0,32.1737,2382.6326,5455.43,191.4,3420.94,4546.0,True,True
